"text","profession of the actress","childhood and adolescence","family","relation with reality","self-determination","historical events","feelings and moods","body","home","relation with man","meloncholy","writing","self-performance","relation with the natural world","aging","politics","relation with women","life events","spiritual dimension","theater","education","first theatrical experience","conflict","fatigue","criticism","writers","autonomy","fascism","festival","cinematographic debut","regret","food","physical description","sons and daughters","bath","love and passion","mouth","childhood home","managing your own destiny","dressing room","clothes","depression","daily objects","writing-therapy","pain","desire for freedom","love","parents","childhood friends","care and looking after","eating behaviour disorders","abandonment","mother","home-prison","abuse","authenticity","friendship","naked","emancipation (from the roles of wife and mother)","forgetting","being alone (solitude as an act of self-determination)","eroticism","beauty","analyst","literature","family education","autorship","trees","stage","religious education","actors","artists","pets","being a woman","cosmetic surgery","silent cinema","happiness","experience","movie","art","partner","civic and social commitment","relationship with other actresses","production houses","career end","thought","being another","actress by chance","flowers","alcohol","interviews","complicity","anguish","desire and attraction","being a diva","masculine traits","conflict as an affirmation of the self","personagge","reciting","mirror","games","anti-diva","imagination","breastfeeding","memory","music","abortion","Liberation from nazi-fascism","anti-fascism","theatrical debut","cinecittà","second world war","fear","competition","activities in the resistance","drugs","contracts","self-taught","prizes","watching","press and television","making cinema","ugliness","first loves","writing-freedom","religion","school","socks","accepting","audition","photogenicity","remembering","maternity","sea","producer","husband","movie industry","jet-set","evening dress","divorce","sex","pregnancy","directors","death of the mother","sensuality","to feel","legal proceedings","disappointment","unease","concentration","imaginary","money as emancipation","marriage proposal","patriarchal education","feminism","jealousy","entry into parliamentary politics","end of the career","church","faith","anxiety","impossible loves","insomnia","truth","vocation","comedy","death of Marilyn Monroe","death of the Father","home-haven","kitchen","inventing","screenplay","make-up and disguise","loneliness","sexual violence","transgression","measures","psychic suffering","wild animals","camera","bosom","equality","beauty contests","pygmalion relationship","garden","marriage","trauma","dreaming","set","seduction","heels","male gaze","advertising","shame","fandom","birth of children","metamorphosis","Rome","spirituality","unhappiness","travelling","household chores","retrospective life","trips","island","sensoriality","first world war","death of dear friends","out of picture","slap","couple life","transformation of the body","health","their own birth","death of the husband","game","evidence","resistence","testimonial","escape","jewels","grown-up children","television","father","second wave feminism","feeling alone","movement of the sixty-eight","losing","monstrosity","brothers","time for themself","feet","losing home","radio","sisters","psychotropic medications","simplicity","choices","menstruation","referendum on divorce","violence","suicide","cinematographic gaze","resentment","sexism","scandals","joy","spectator","eyes","nuns","tangentopoli","betrayals","irony","referendum on abortion","wedding","anger"
"[In Paris] The tests [of Pirandellian, man, beast and virtue] had to start after a few days, only comforted me the fact that they would last at least a month. But I did not have to forget that the character was all to be recreated in another language and with other accents and other ways. I put, suffering, and with long stops in bed, at the study of the part. I tried the effects, which I gradually obtained, on my only spectator, who was a French company young lady; But the theater tests had to be faced. The outcome was superior to all my expectations.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"While I was waiting for the tests, it was also necessary to think about dressing this character. [...] I had neither time nor a way of turning from Paris to Italian tailors. [...] And here [Mi] with my good script in his hand from a Parisian tailor. When this read the work I saw it to me before the mortified and disheartened. What figure could he make us to dress a character that the author himself described as awkwardly masked of virtue? He did not see how his work could be necessary. I explained to him that it was very necessary. All the more difficult perhaps, at least it was a question of embarking one of the usual elegant living room clothes. New forms had to be created with a new appropriate style. [...] And so it happened. The representation also the clothes as a full part of the creation of the character obtained the most lively success, so much so that the newspaper ""Excelsior"" dedicated a whole page to comment on this new interpretative complement. The shape of my flat tense hat with a rigid modesty on the eyes, the sinuous tail of the armed black dress of the second act and many other founds had obtained the approval of all the criticism and the flower of the public with the test coming general.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The performances followed each other for three months, and the most refined show for taste and quality was undoubtedly ours, the Italian one, in that period of the best Parisian theatrical season. I could easily take advantage of this Parisian success [...], but I made my trunks quickly and fury. It was an almost physical need to return to Italy. After this really difficult victory obtained abroad, I did not ask anyone for the recognition of it, only they wanted to have a remuneration asking to be received by our Duce. [...] I would have told him that, since I was a child, I had formed me to that school of courage and daring and faith, of which Benito Mussolini gave an example in our streets and in our squares in Milan [...] I was received in That solemn living room in Piazza Venezia. [...] He was an exquisite guest: he was interested in the events of the French theater, he also asked me with small things, as of the pay I perceived in Paris, and wanted to know when I would resume acting in Italy. [...] I preferred to turn all my attention and my care to the formation of a beautiful company for the imminent comic year. And taken from Naples [...] I then left for Palermo [...] [E] for some extraordinary performances in Sardinia. [...] But I drew in Rome and once again I was rejected by that same people always adverse to me. [...] But all these oppositions I wanted to win them, also for the desire that animated me to approach me more and more warm breath of the masses. I was rewarded.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"How much best party could have been drawn from me, from my art, from my figure, from my voice, from all my scenic game, was seen in my second film, Teresa Confalonieri, who had a sensational success throughout Italy and which was consecrated by the first prize in the Venice International Film Festival. […] The miracle took place on an evening of magnificent full moon, after a week of thunderous rains; And it was for me as a dream, because the successful successful success could not be bigger and more beautiful.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"What I have said so far for the theater I could start saying it also for cinematography. Until a certain point, seeing me constantly kept out of any attempt to experiment with my figure on the screen, I myself asked myself: «But maybe in the film I will not come well? ». I knew that in all other countries after the advent of the spoken film, most of the actresses and actors of the prose theater had been called to play the new subjects. [...] The doubt about my cinematographic possibilities, gradually began to take root in me so much that only by way of essay or test to myself, allowing to accept a part side by side in a film of German origin of which He wanted to make Italian reproduction. To so much he had reduced me to the distrust of others.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The most authoritative critics noticed which purchase made Italian cinema with me, that is, with an artist who did not want in anything and at all to resemble the heroines of the films of across Ocean, with gestures, ways, and bearing and his own personal characters; such as to give a typical imprint to Italian production. Who did Italian criticism said to these things? Who listened to them? [...] Marta Abba after that success and after the consecration of criticism it was never called by anyone.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This, in summary and summary the history of my artistic career so far. The conclusion that logically and on the basis of the facts must be drawn, unfortunately it is not happy. Not so much for me that [...] I always managed to impose myself [...] as for the conditions of dramatic art in Italy.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I have lived with my secret for about ten years, and I believe that if I had given all the food I chewed and then vomited I could have saved at least a colony of malnourished children. […] Not I say? I think I saved them the malnourished children, from this drug that cares by smiling, who pretends not to be the same as the others.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I didn't drink enough and I devoured solid foods so how I could think of being able to put back, they are physical laws! [...] Any bulimic in the world must know the right dose of liquids based on what he chooses to swallow and for the most refined even what to drink ... sometimes the water is not enough, better the milk.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I am swollen, the skin pulls, the face is deformed. [...] I have a body that varies in weight day after day, excess liquids shake the already existing water in the thighs above all, it is there that you see more. They are all face and thighs. The face of those like me recognizes from the traits. The part of the jaw widens, the precaution becomes as high as the cheekbones, a sign that the liver is swearing in order to make me stop. I have the glands under the enormous neck, they deface the profile making it lose freshness, I am already old. The thighs, on the other hand, take on a colorful post -exposure to the sun of 14 without protection, tingling and moved reluctantly from the ground. I speak to us, I try to motivate them [...] but they don't answer. They have niagara waterfalls undergo my thighs, and moreover they are also deaf. ""I get shit!"" There are no symptoms for certain visions.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[The daughter] works on the interiors, I just trust. [...] System things, took space, illuminated the darkness, heated the area that now spits out only what should not remain inside. [...] Slowly, very flat, remodel the strokes, with the feet stops the black holes and do not give up the grip. It is so strong. For nine months it does not stop a second to build me. [...] He works on the destroyed soul, renovates the foundations and what I ask I do, because the right materials are needed this time. What I eat remains there and turns into healthy pieces of me.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I seem pregnant in the seventh month and I don't mind at all, it takes me to a cathartic state that requires me to continue reciting the part of the pregnant happy. I purify me from the guilt and dream that all that food equal to an entire shelf of an old food is my first child and that all the love of the world is waiting for me out of the door. I sit and get up again feeling the pressure of the belly, I prey to perceive someone inside and for a moment I give me that fullness that alone I just can't hear.",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I go back to the house and cry. Yes, this time I feel really lost. I didn't want it, it happened that I didn't even notice it and I don't think this is a good sign. I open the water in the bathroom and vomit crying. The acre liquid that comes out of my stomach mixes with the sea with the eyes and just like him is infinite. Everything flows. The water of the earth, the water of the stomach, the water from mine, eyes ... the water from my wounds now without blood. Liquids to lose, unfortunately. I always empty but I never fill; Yet it seems to me to lose love even from the eyes. I think I will remain alone, forever. Me and her.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I have everything I need in the car to feel loved and, even if it will last only a few hours, when I try all this adrenaline I feel that I will have a great day. [...] Nothing went wrong, even this time the cashier did not notice or if he did it who cares, I can change so much again and again. I am free to turn all the supermarkets in the area, I already have a seedling of those to be jumping for this month and where to review next month. [...] Everything I bought the drain on the bed, go to the kitchen and put the water to boil for safety, I open a box of tuna while I start biting the biscuit ice cream that I ate as a child.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Continue to call me a guy, he has fixed himself and decided to bear everything that my malfacing combines [...]. I am unfriendly, the thought of having it is enough for me and I absolutely don't want to own it. I don't want this you think, I don't want you to try what she says she tries, instead she insists on wanting me to love without understanding that I will always choose two fingers in my throat at being with anyone.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I have a nice smile lately, it does not have an acidic taste and does not create bitter taste in the mouth and elsewhere. I'm going to work on the radio. Since I am here I feel more solid, the vehicle manages to hide and I don't force myself to what it makes me uncomfortable. To be more precise ""the package"".",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"At eleven in the morning, sitting on the Latvian of my parents on the dad side, while I wandered through the channels of the largest television in the whole house, she arrived. I could not believe that something like that could attract so much the attention of everything I had Inside, after all it was only the scene of a film that despite having suggested to me who I really was, I never discovered the title and never searched.",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"In secret, the belly grumbles still but the music of us kickboxing athletes dominates it. The day of the examination of the yellow belt also arrives, the first to be precise, I am proud to have reached this goal. I enter the locker room, I look for a piece of floor where to put my things and prepare myself together with all the other athletes. Exciting atmosphere.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
