"text","profession of the actress","childhood and adolescence","family","relation with reality","self-determination","historical events","feelings and moods","body","home","relation with man","meloncholy","writing","self-performance","relation with the natural world","aging","politics","relation with women","life events","spiritual dimension","theater","education","first theatrical experience","conflict","fatigue","criticism","writers","autonomy","fascism","festival","cinematographic debut","regret","food","physical description","sons and daughters","bath","love and passion","mouth","childhood home","managing your own destiny","dressing room","clothes","depression","daily objects","writing-therapy","pain","desire for freedom","love","parents","childhood friends","care and looking after","eating behaviour disorders","abandonment","mother","home-prison","abuse","authenticity","friendship","naked","emancipation (from the roles of wife and mother)","forgetting","being alone (solitude as an act of self-determination)","eroticism","beauty","analyst","literature","family education","autorship","trees","stage","religious education","actors","artists","pets","being a woman","cosmetic surgery","silent cinema","happiness","experience","movie","art","partner","civic and social commitment","relationship with other actresses","production houses","career end","thought","being another","actress by chance","flowers","alcohol","interviews","complicity","anguish","desire and attraction","being a diva","masculine traits","conflict as an affirmation of the self","personagge","reciting","mirror","games","anti-diva","imagination","breastfeeding","memory","music","abortion","Liberation from nazi-fascism","anti-fascism","theatrical debut","cinecittà","second world war","fear","competition","activities in the resistance","drugs","contracts","self-taught","prizes","watching","press and television","making cinema","ugliness","first loves","writing-freedom","religion","school","socks","accepting","audition","photogenicity","remembering","maternity","sea","producer","husband","movie industry","jet-set","evening dress","divorce","sex","pregnancy","directors","death of the mother","sensuality","to feel","legal proceedings","disappointment","unease","concentration","imaginary","money as emancipation","marriage proposal","patriarchal education","feminism","jealousy","entry into parliamentary politics","end of the career","church","faith","anxiety","impossible loves","insomnia","truth","vocation","comedy","death of Marilyn Monroe","death of the Father","home-haven","kitchen","inventing","screenplay","make-up and disguise","loneliness","sexual violence","transgression","measures","psychic suffering","wild animals","camera","bosom","equality","beauty contests","pygmalion relationship","garden","marriage","trauma","dreaming","set","seduction","heels","male gaze","advertising","shame","fandom","birth of children","metamorphosis","Rome","spirituality","unhappiness","travelling","household chores","retrospective life","trips","island","sensoriality","first world war","death of dear friends","out of picture","slap","couple life","transformation of the body","health","their own birth","death of the husband","game","evidence","resistence","testimonial","escape","jewels","grown-up children","television","father","second wave feminism","feeling alone","movement of the sixty-eight","losing","monstrosity","brothers","time for themself","feet","losing home","radio","sisters","psychotropic medications","simplicity","choices","menstruation","referendum on divorce","violence","suicide","cinematographic gaze","resentment","sexism","scandals","joy","spectator","eyes","nuns","tangentopoli","betrayals","irony","referendum on abortion","wedding","anger"
"[In Paris] The trials [of the Pirandellian Man, the beast and the virtue] had to begin after a few days, only comforted me that they would last at least a month. But I should not forget that the character was everything to be recreated in another language and with other accents and other ways. I put myself, suffering, and with long stops in bed, to the study of the part. I felt the effects that I had on my only viewer, who was a French lady from Compagnia; but it was necessary to face the rehearsals in the theater. The outcome was higher than all my expectations.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"While I was waiting for rehearsals, it was also necessary to think about dressing this character. [...] I had neither time nor way to address Italian tailors from Paris. [...] And here I am with my good script in the hand of a Parisian tailor. When this read the work I saw him standing before me between mortified and despondent. What figure could he make us dress a character that the author himself described as clumsily disguised as virtue? He didn't see how his work could be necessary. I explained to him that it was very necessary. The more difficult it may be, the less it was to make one of the usual elegant lounge dresses. It was necessary to create new forms with a new to appropriate style. [...] And so it happened. To the representation also the dresses as an integral part of the creation of the characters got the most successful, so much so that the newspaper ""Excelsior"" dedicated an entire page to comment on this new interpretative complement. The shape of my flat-tied hat with rigid pudica is read on the eyes, the sinuous tail of the hermetic black dress of the second act and many other found had obtained the approval of all the critics and the flower of the audience with come to the general test.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The performances followed for three months, and the most refined performance for taste and quality was undoubtedly ours, the Italian one, during that period of the best Parisian theater season. I could easily have taken advantage of this Parisian success [...], but I made my trunks in haste and fury. It was an almost physical need to go back to Italy. After this really difficult victory obtained abroad, I did not ask anyone for recognition of it, I only wanted to have a compensation asking to be received by our Duce. [...] I would have told him that, since I was a child, I was trained at that school of courage and courage and faith, of which Benito Mussolini set an example in our streets and squares in Milan [...] I was received in that solemn hall of Piazza Venezia. [...] He was an exquisite guest: he was interested in the events of the French theater, he also asked me about small things, like the pay I felt in Paris, and wanted to know when I would start reciting in Italy. [...] I preferred to turn all my attention and care to the formation of a beautiful Company for the coming comic year. And resumed from Naples [...] I then left for Palermo [...] [and] for some extraordinary performances in Sardinia. [...] But I longed for Rome, and once again I was rejected by those same people who were always opposed to me. [...] But all these oppositions I wanted to overcome, even for the desire that enlivened me to approach more and more the warm breath of the masses. I was rewarded.",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"How much better party could have been drawn from me, from my art, from my figure, from my voice, from all my stage play, was seen in my second film, Teresa Confalonieri, which had a resounding success throughout Italy and which was consecrated by the first prize at the Venice International Film Festival. [...] The miracle took place on a night of magnificent full moon, after a week of raining rains; and it was like a dream for me, that the success if I had dreamed could not be greater and more beautiful.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"What I've said so far for the theater I could start to say for cinematography too. Up to a certain point seeing me constantly kept out of every experiment attempt of my figure on the screen, I myself asked myself: ""But maybe in the movie I won't be okay? It's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay, it's okay. I knew that in all other countries after the advent of the film, most actresses and actors in the theatre of prose had been called to interpret the new subjects. [...] the doubt about my movie possibilities, gradually began to take root in me so much, that only as an essay or trial to myself, I allowed myself to accept a side part in a film of German origin of which we wanted to make the Italian reproduction. That's when someone else's distrust had been reduced to me.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"The most authoritative critics noticed which purchase had made Italian cinematography with me, that is with an artist who wanted nothing and nothing to resemble the heroines of films from overseas, with gestures, ways, and portamento and personal characters of his own; such as to give a typical imprint to Italian production. To whom did the Italian critics say these things? Who listened to them? [...] Martha Abba after that success and after the consecration of criticism was never called by anyone.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"This is, in summary and in summary, the story of my artistic career so far. The conclusion that logically and on the basis of the facts is to be drawn from this is unfortunately not to be welcomed. Not so much for me that [...] at the bottom I was always able to impose myself [...] as for the conditions of dramatic art in Italy.",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I've been living with my secret for about ten years, and I think if I had given away all the food I chewed and then vomited, I could have saved at least one colony of malnourished children. [...] What am I saying? I think I saved the malnourished children from this drug that gives a shit about smiling, pretending not to be the same as the others.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I didn't drink enough and I ate solid foods so how could I think I could put it back, they're physical laws! [...] Any bulimic in the world must know the right amount of liquid according to what it chooses to swallow and for the more refined also what to drink... sometimes the water is not enough, better the milk.",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I'm swollen, the skin pulls, the face is deformed. [...] I have a body that varies in weight day after day, excess liquids shake the water already existing in the thighs especially, that's where you see most. I'm all face and thighs. The face of those like me is recognized by traits. The part of the jaw widens, the periocular zone becomes as high as the cheekbones, a sign that the liver is blaspheming to make me stop. I have huge glands under my neck, they deface the profile, making it lose its freshness, I'm already old. The thighs instead, take on a colorful post exposure to the sun of the 14 without protection, tingle and move from soil ill-willed. I talk to them, I try to motivate them [...] but they don't answer. They have Niagara Falls under my thighs, and they seem to be deaf as well. There are no symptoms for certain visions.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"[The daughter] works on the interior, I just trust. [...] He fixed things, took space, lit the darkness, warmed the area that now spits out only what must not stay inside. [...] Piano, pianoissimo, reshapes the traits, with the feet stop the black holes and does not give up the grip. It's so strong. For nine months, he won't stop building me. [...] works on the destroyed soul, restructures the foundations and what I ask, because they serve just materials this time. What I eat stays there and turns into healthy pieces of me.",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I look pregnant in the seventh month and I'm not sorry at all, it takes me into a cathartic state that requires me to continue playing the happy pregnant part. I cleanse myself of guilt and dream that all that food equal to a whole shelf of an old food is my first son and that waiting for me outside the door there is all the love of the world. I sit and rise feeling the pressure of my belly, pretending to feel someone inside and for a moment gives me the fullness that I just can't feel alone.",0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I'm going back to the house and I'm crying. Yeah, I feel really lost this time. I didn't want it, it happened that I didn't even notice it, and I don't think that's a good sign. I open the water in the bathroom and vomit crying. The sour liquid that comes out of my stomach mixes with the sea from the eyes and just like him is infinite. It's all flowing. The water of the earth, the water of the stomach, the water from mine, the eyes... the water from my wounds now without blood. Lose liquids, unfortunately. I always empty but never fill; yet to me it seems to lose love even from the eyes. I think I'll be alone forever. You and me.",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I have everything I need to feel loved in my car, and even if it only lasts a few hours, when I feel all this adrenaline, I feel like I'm having a great day. [...] nothing went wrong, even this time the cashier didn't notice or if it did whatever, so much I can change again and again. I'm free to shoot all the supermarkets in the area, I already have a map of those to jump for this month and where to review next month. [...] Everything I bought on the bed, I go to the kitchen and put the water to boil for safety, I open a can of tuna as I begin to bite the ice cream cookie that I ate as a child.",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"He keeps calling me a guy, he's fixed himself up, and he's decided to stand up to everything that my misconception combines [...]. I'm distracted, I just need the thought of having it, and I absolutely don't want to own it. I don't want him to think about me, I don't want him to feel what he says he feels, but instead he insists on wanting to love me without realizing that I will always choose two fingers in my throat to be with anyone.",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"I have a nice smile lately, it doesn't taste acidic and doesn't create bitter taste in the mouth and elsewhere. I'm going to work on the radio. Ever since I've been here, I feel more solid, the vehicle can hide from me and it doesn't force me towards what makes me uncomfortable. To be more precise, the package is delineated.",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"At eleven o'clock in the morning, sitting on my parents' bedside dad, as I was wandering through the channels of the biggest television in the house, she arrived. I couldn't believe that something like this could draw so much attention to everything I had inside, it was basically just the scene of a movie that despite telling me who I really was, the title I never discovered and never looked for.",0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"In secret the belly still grumbles but the music of us kickboxing athletes overlooks it. The day of the yellow belt examination comes, the first to be precise, I am proud to have reached this goal. I walk into the locker room, find a piece of floor where I put my things and prepare myself together with all the other athletes. Exciting atmosphere.",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
