keyword_set,row_id,text,gt_num_entailed,languages_present,models_present,templates_present,num_keywords_total,num_predictions_total,mean_error_all,median_error_all,worst_error_all,accuracy_all,mean_time_all,worst_accuracy_by_model,best_accuracy_by_model,std_accuracy_across_models,mean_accuracy_across_models,best_score,worst_score
k,402,"Reading the memoirs of Simone de Beauvoir, the meetings at the Caffè de Flore in the thirties Paris, all that ferment, well, we would Parva high school, the Caffè Rosati then was our Flore, but we as often happens, we did not realize it.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.32902781696861505,0.19532318413257593,0.9999596606212435,0.69482421875,3.898253337169687,0.4947916666666667,0.8756510416666666,0.15834974237374286,0.69482421875,0.5364744763762571,1.4873372199636012
k,529,"Vittorio loved pleasure, and he always succeeded with his sympathy, with some baseness, the guitar and refined Neapolitan songs, to the Murolo, joked about his EN Bon Point, was an exceptional, unusual actor. But he had a rival: my career. ""What would you choose between Vittorio and the theater?"" He asked me for the great Lilla Brignone, who when he loved a man didn't want anything else. ""The theater,"" I replied without hesitation.",7,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.35095015294589543,0.20896019041538239,0.9999565622601949,0.6708170572916666,3.847191735088321,0.4973958333333333,0.8463541666666666,0.13544078234894438,0.6708170572916666,0.5353762749427222,1.4863474975550346
k,551,"With their departure [of the family] I conquered a room all to me. It seemed to me a great luxury. I built a lumen made up of a metal stem [...] with very few light objects, moving with the air and heat of light. In front of my bed I had the reproduction of the picture Van Gogh's room in Arles.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3237673871452182,0.13851257413625714,0.9999271984052029,0.6991373697916666,3.9754783042347603,0.5,0.8639322916666666,0.1617896786297653,0.6991373697916666,0.5373476911619013,1.4854842641801864
k,435,"Cinema bored me to death. Early in the morning you got up, they came to take you at five, at six and ten you were ready, at the eleven and a quarter the director was finally presented. Time is not thrown away. I don't regret it, cinema. In the theater, your audience is in front of it.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.32382762221990097,0.17727401852607721,0.9999386197669082,0.699462890625,3.979200640572041,0.4453125,0.8802083333333334,0.16093994458570396,0.699462890625,0.5385229460392961,1.4847061865725133
k,334,"Everyone was hunting for talents, photogenic faces, lustful bodies. [...] Beauty competitions flourished everywhere, like primroses in spring. Absolute word: beauty. [...] The Miss Italy competition was a nursery of wonderful girls. [...] In short, at that fantastic time a girl, with a swimsuit and an evening dress, could conquer a kingdom in one night. And the Cinderellas were many.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3459625358988152,0.1837324723601341,0.9997569918632508,0.6725260416666666,3.7457045488651297,0.4537760416666667,0.8287760416666666,0.13803794185855975,0.6725260416666666,0.5344880998081069,1.4837574696206257
k,159,"But let's go back to serious things: shoes like me crazy! I find that the shoe itself is a wonderful object. We immediately clear the field by possible misunderstandings: the real shoe must have the heel. The heel is essential, essential, fundamental, more: it is the shoe. It is a philosophical question, I would say ontological: the Scarpainsé, the noumen of the shoe, has the heel. High: under seven centimeters it is not even taken into consideration. In fact, the so -called dancer is not to be considered a real shoe, shoe to the end. Perhaps only Audrey Hepburn managed to be enchanting with that the insulting things on the feet, and in any case she was also better with a little heel. Otherwise he always risked the Sabrina effect, which not surprisingly is certainly not his best film.",2,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.307339688162498,0.14672090858221049,0.999772012233734,0.7229817708333334,3.7581198641710216,0.4778645833333333,0.9720052083333334,0.17590073926005717,0.7229817708333334,0.5470810315732761,1.4830124396562891
k,219,"During the winter of '42 in the Roman houses there was no wood to warm up. It seems impossible, but everyone ended up having hunger. There was no more butter, there was no meat, I remember that someone, when he was well known, went to the restaurant and was brought, not without difficulty, of the meat hidden under a plate of vegetables. With rather comic effects, tea always ended up talking about food. And precisely the stubborn survival of the old rites gave life to life that semblance of normality that helped to drive away anguish.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3287111775074921,0.17611527442932123,0.9999061837297631,0.69873046875,3.695733965393932,0.4231770833333333,0.8424479166666666,0.15364573481004712,0.69873046875,0.5450847339399529,1.4822630960473022
k,197,"The cinematographic industry of that time imposed me with simple, poor girl roles, and alas rather unfortunate: often those I loved married the others, those who married me, did it out of falling back, after giving up rich and bright girls; Sometimes my life went out tragically, I could not get rid of this character [...] My character as a strong, decisive woman, and, I think, very courageous, it remained [O] completely unexplored [O]. This was one of the most disappointing things in my career.",3,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3392283058469256,0.1850538551807403,0.9997034072875975,0.6840006510416666,3.74712222306213,0.4791666666666667,0.859375,0.1430396208851302,0.6840006510416667,0.5409610301565364,1.4819713340196532
k,309,"I want to tell you about my story, the story of those who without wanting it found themselves fighting against political power, judicial power, religious power. Always living firsthand the terrible years before, then splendid of a very beautiful and coveted woman that this beauty used, when she served her, without modesty and hypocrisy.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3352394090637964,0.18130890280008316,0.9998617345117964,0.6914876302083334,3.7231665303067225,0.4557291666666667,0.8541666666666666,0.14653394395277963,0.6914876302083333,0.5449536862555537,1.4816350875283724
k,89,"As for me, I found it an extremely kind man, also interesting, but nothing more. The idea of ​​a engagement with him or others then had never passed through my head. I was just a girl and I had to study, in order to be able to dedicate myself to the Italian dramatic theater. My dreams were elsewhere: they flew away, they crossed mountains, rivers and seas: uncertain dreams, wrapped in fog: but dreams, always dreams.",3,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.35491017327073254,0.23103330284357065,0.999930909696559,0.6717122395833334,3.5999175140896114,0.4596354166666667,0.8125,0.12678333521588775,0.6717122395833334,0.5449289043674457,1.4816244181831792
k,460,"[With Amedeo Nazzari] Cono always get along, we never quarreled. We were a couple that the audience loved a lot. [...] Amidei, the screenwriter, did everything to so that this couple became such even in life. I was undoubtedly very attracted to this fascinating man, with an overwhelming character, with great generosity and sweetness. An actor loved by millions of people both for the winning roles that saw him protagonist in the films and for this so communicative smile.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.35201596315565126,0.19278982281684875,0.9998619889374823,0.6712239583333334,4.108525833386618,0.4921875,0.83984375,0.1292069942026377,0.6712239583333334,0.5420169641306957,1.4810849462957714
k,242,"I had only two childhood friends: a gray rabbit called Bambo and a hen that I called Benita like that Mussolini who was already on everyone's mouth. With them, especially with Benita, I was fine and I started to realize that my goodness of heart was only for animals: people were indifferent to me or unpleasant, their joys and pains did not interest me at all.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3280345133713691,0.1772283762693405,0.9999242488629534,0.7015787760416666,3.600326934019298,0.5208333333333334,0.859375,0.15268000381889846,0.7015787760416666,0.5488987722227682,1.480638766053221
k,187,"In Rome, deadly and sudden, the hunt for Jews had sparked. Thus the first raids began. Entire roads were blocked by the Germans at each outlet. All the people who passed through it, rake. Jewish people, or suspects to be, were thrown hard on one side, under the control of other SS that threw them, then, on the vans already waiting.",3,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3439425373555413,0.1884674653410911,0.9998570680618286,0.6748046875,3.92561914625306,0.4947916666666667,0.8528645833333334,0.13628314249413018,0.6748046875,0.5385215450058698,1.4800827479115002
k,563,"The objects tell, testify, age with us. A picture looked at for years also has our thoughts. A worn sofa has breaks, joys, chatter, joy. The bed has love, tears, nightmares. And my yellow seat, which I had always brought behind me like a shield, who knows where it is. [...] All those objects [...] I think they are around somewhere. Maybe my lucky dresses are on someone.",8,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3431258652718994,0.19213979691267005,0.999684512615204,0.67578125,3.8933335190619496,0.4661458333333333,0.8391927083333334,0.13677409948204558,0.67578125,0.5390071505179544,1.479584477369149
k,83,"The cinema was silent: effects and words we were given to him, the actors, with new and authentic art. I therefore demanded that nobody touched my negatives. Only I had to mount them. Cut the positives is one thing, but cutting the negatives is another. I then cut the negatives. And I couldn't afford something without me. I even pretended to ignore that the development and assembly plants existed.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.338007739003604,0.19820542633533475,0.9999001288961153,0.68408203125,3.542801374132978,0.462890625,0.857421875,0.1412289951083781,0.68408203125,0.542853036141622,1.4791368630080974
k,368,"The coming year will be twelve, they will give me the workbook. From ""Piccinina"" I will pass apprentice, then I will learn to cut, I will create models, I will have the largest tailoring in Milan. [...] Inside in that box, for my future, there were hopes, expectations, anxieties: as in all the boxes of all the ""Piccinine"" of Milan.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3155843099158254,0.1501058489084243,0.9997623648378067,0.7115885416666666,3.811581530225036,0.4615885416666667,0.8600260416666666,0.16343313358192016,0.7115885416666666,0.5481554080847465,1.4787798083355521
k,520,"Out of habit, he had to read the ""Corrier of the little ones"" first, on the stomach below, on the ironing table, sucking a licorice stick, I was waiting for him on the lower shelf, he closed the linen basket to be ironed. I hated licorice.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3527220741397062,0.23089098185300821,0.999912232880888,0.6681315104166666,3.9020945915253833,0.4739583333333333,0.81640625,0.12426968322716261,0.6681315104166666,0.543861827189504,1.4769039902477568
k,90,"So much was written about him that it seems difficult for me to add something. I will only say that the memory of him is still clear for me. I had bought one of his paintings: a slender harlequin, suffused with pale gold and bleu, belonging, I believe, in his first way: at the ""Epoque bleue"". I loved that picture: it was my passion, and I had placed it in the library.",2,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3271551634527969,0.15584436804056165,0.999744176864624,0.6895345052083334,3.5999175140896114,0.474609375,0.880859375,0.14963013497324765,0.6895345052083334,0.5399043702350858,1.4765294752906686
k,204,"There are images that continuously recur in my eyes, as if an jammed movement repeated the same scene to the infinite [...] the most beautiful and noble story that I have experienced, but also the hardest, the most shocking: an episode that He changed my existence forever. For some, the war did not end on April 25, 1945. It has been dragged for years again [...] in the classrooms of the courts, on the liters of the psychoanalysts, in the closed space of the mind and soul. I am among them.",8,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3402761459667089,0.2021657600998878,0.9998663227597718,0.6890462239583334,3.685722389612541,0.5110677083333334,0.8704427083333334,0.13631332385818104,0.6890462239583334,0.5527329001001523,1.4764557925846618
k,82,"I had as actress offered, from all parts of the world, even hyperbolic, precise, and many realized, which, probably, had no equivalent neither then nor after. I say this not for monetary vanity; It would be silly exhibitionism, and then the currency counts and does not count: it comes and goes. It is only for a judgment on a historical period of our cinematography. It is only to demonstrate how even then, in the lucky era of silent cinema, Italy was at the forefront; both for production daring and for the width of compensation and means. Our silent cinema victoriously established itself on all markets and was exclusively Italian without foreign corsairs, without the help of international ""lookouts"": there was no need! It was, I repeat, the first in the world, and it would be good, today, don't forget it!",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.34806120892637554,0.23583427071571345,0.9998552128527081,0.67333984375,3.542801374132978,0.474609375,0.8723958333333334,0.12801905322940743,0.67333984375,0.5453207905205926,1.475935475008491
k,41,"I remember the time, the attention and feelings dedicated to the family. And then also the serenity of being finally engaged in normal activities, picnics in the park, pediatric visits, pilates, birthday parties of the classmates of my children, dinners on Sunday, some DJ sets around the world , hotel rooms all the same, jokes of scripts so useless that I could not store them, crossed and immediately forgotten dozen actors, some written scripts and never Made, a radio broadcast where I put the music that seemed to me, dozens of read books and then removed, travel with the family on beaches, lakes, snowy mountains, some lunchs out with Angelica ... in short, those were the years of flat calm To which I was not accustomed and therefore maybe that's why I don't remember them. I remember the bad things of those years, but I don't want to write about it, I don't want to put my fingers in wounds that are finally restoring.",8,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.34579577970887687,0.23142711073160172,0.9996618032455444,0.682373046875,3.6019374485428366,0.5078125,0.8860677083333334,0.1304686931475467,0.682373046875,0.5519043537274533,1.475926276101968
k,519,"I have never been lucky in love, men have always used me: in work, in sex, in business, in politics. I have always loved the idea of ​​love and unfortunately I still make today naively. When I am in love I don't see anything, I walk in the pink clouds. I feel a bit like a fawn, like Bambi.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3146798369743466,0.15025314688682556,0.9998199939727784,0.711181640625,4.191220331156122,0.4921875,0.9459635416666666,0.16103886319109414,0.711181640625,0.5501427774339058,1.4755386941382191
k,381,There are many of these actress or pseudo actresses. [...] Women who did not do a centimeter of what I did.,3,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.2967664668394786,0.16144769638776774,0.9997738003730774,0.7421061197916666,3.6981031960604014,0.365234375,0.8841145833333334,0.1789572800770719,0.7421061197916666,0.5631488397145947,1.4754975472896277
k,27,"In secret, the belly grumbles still but the music of us kickboxing athletes dominates it. The day of the examination of the yellow belt also arrives, the first to be precise, I am proud to have reached this goal. I enter the locker room, I look for a piece of floor where to put my things and prepare myself together with all the other athletes. Exciting atmosphere.",2,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3154687807451545,0.13673857599496836,0.9997909665107728,0.7093912760416666,3.4734506904205773,0.4453125,0.8841145833333334,0.159555855320112,0.7093912760416666,0.5498354207215547,1.4748156025760393
k,328,"Was my strength only in that crack in the middle of the legs? Of course not! But it represented a strong attraction and I didn't forget it anymore. How to sit on a strong, invincible, dangerous star.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.32253591589184066,0.17039806395769114,0.9997285604476928,0.7062174479166666,3.7457045488651297,0.46875,0.8854166666666666,0.15214120817495466,0.7062174479166666,0.5540762397417119,1.4744056845144882
k,378,"If I don't like something about a man, I'm not good to take too ""that"". If you have a dirty shirt collar, I think about how the brief will have. If I see a movement that I don't like, I ask myself: who knows at certain times how will it be?",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.32995706410534437,0.20756032317876816,0.9996044635772704,0.701904296875,3.6981031960604014,0.447265625,0.884765625,0.14396642868669524,0.701904296875,0.5579378681883047,1.47352795636931
k,238,"Over time, with the ups and downs of the news and history, the fantasy of certain journalists would have given me other appellations. ""Men's devourer"", for example. Who would have written that wrapped in black and very transparent veils I performed drunk with tokai in the launch of glasses against golden walls; Those who had surprised me unaware of a stuffed tiger with a stuffed tiger by caught on the fly with the mouth the diamonds that the notables of the regime threw me in a meal. I keep these somewhat crazy and a little demented inventions in silver frames because in the end certain things do not come to mind to describe any character.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3341145574671609,0.16280055046081543,0.9997609167039628,0.68359375,3.7674187001151345,0.4205729166666667,0.818359375,0.13869305079487468,0.68359375,0.5449006992051253,1.4725685249659983
k,530,"I sometimes asked myself about the independence of fate. I believe nobody is more in need of help. When it is only she does those fatal and trivial things that made it famous, the tile in the head, the chasm under the feet. They are his angry gestures that make him fearsome to the poor of spirit. His plots are at the imprint of cowardice. There are elected ones who identify and target, taking advantage of their indifference. That I know, fate should never be lost sight of.",2,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.34000491381984005,0.1990014985203743,0.9998392034613062,0.6815592447916666,3.847191735088321,0.4622395833333333,0.853515625,0.13246255428337475,0.6815592447916666,0.5490966905082919,1.472306671564521
k,527,"My vigil of the memories tonight I really want to start it as follows: the first clash with my stubborn vocation. Vocations to their origins are already an image of their future. Mine was born with a lucky destiny, I knew it. Attentive to the hitches, I said to myself, I am successful.",2,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.31888729703376245,0.1702116802334785,0.9998157373920549,0.7071126302083334,3.9020945915253833,0.431640625,0.8678385416666666,0.15350840582498337,0.7071126302083334,0.55360422438335,1.4722114402508006
k,306,"In this period, love remained in the second line, also because I still had the burns of the first unfortunate cooked and I didn't want to fall back. I couldn't even afford it: I was too concentrated on the construction of my character. This, however, does not mean that I practiced abstinence. For myself, sex is a physical necessity that must not have mandatory cerebral or sentimental implications. And like food: with your head or without head, you still have to eat.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3409221678234277,0.23261626809835434,0.9997680187225342,0.6879069010416666,3.7231665303067225,0.4993489583333333,0.8352864583333334,0.1313933877402912,0.6879069010416666,0.5565135133013754,1.4720835742862532
k,398,"Wanting to remove the ego from the picture, assuming that it is possible, did not mean removing the ego from relationships. Jealousies, the satisfaction index of an exhibition, the personal success of one at the expense of others, the misunderstandings were on the agenda. I was looking for more or less consciously, in the paintings of Renato, to read what in relationship life seemed to escape, at every change I tried to interpret the psychological sense of his work. I had now realized that there were at least two of Mambor: the somewhat childish, sensual, emotional one that I could love, and the ""cold"" one that spoke to me through the paintings.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.32554444512945696,0.19372561573982233,0.999700129032135,0.7034505208333334,3.877050733518748,0.494140625,0.8828125,0.14658292815675686,0.7034505208333334,0.5568675926765765,1.4718275023183487
k,160,"To musicians I envy grace, and above all freedom. I in my profession are totally conditioned by the word, limited by the language; They can play everywhere, for any audience, with any colleague, maybe I encounter an hour before: just a look, a score, a tunnel. Happily statelessly, free from national, ethnic or ideological barriers: Daniel Barenboim is right, music wakes up time. And he tames him, he dilates him, he marks him, he cradles him.",2,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.31095285784292587,0.1451105400919914,0.999777853488922,0.706298828125,3.7190119750448503,0.4928385416666667,0.8717447916666666,0.1605653459529987,0.706298828125,0.5457334821720012,1.4712960572848466
k,567,"In my house there was a bourgeois education, that is, the education for lies. [...] The truth was only an eventuality. [...] But I continue to say it, like a luxury, a game.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.30657801802104007,0.15781458467245096,0.9996264576911926,0.7294108072916666,3.8933335190619496,0.4850260416666667,0.890625,0.16331599281578402,0.7294108072916667,0.5660948144758826,1.4695204685280165
k,336,"I have not changed, I have not lost the desire to hear, to live intensely everything. I would like to cross even my death, I would like it to look me like me, that it did not suddenly arrive in sleep. I want to live it, like a candle that reaches the end and turns off.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.31576805637560396,0.17260920256376266,0.999678671360016,0.7164713541666666,3.8444813233606205,0.4765625,0.9153645833333334,0.15403667060374615,0.7164713541666666,0.5624346835629205,1.469483398339366
k,540,"The latest history book after the unification of Italy and the war '1518 had the chapter the fascist era. When we got there the professor closed the book and said: ""This if she looks at him if he believes."" He was an fervent anti -fascist. When Mussolini came to Milan, or in pairs with the king for the inauguration of the championary fair, or for some celebration referred to in that chapter, my professor was brought to San Vittore, the Milanese prisons. In that house the air of competence spiracked. In Italian and history I had two 9 at the exam. The other professors certainly had state salary houses, but they were not taken to San Vittore. He remained in my memories.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.33053423988694625,0.1870864555239677,0.9998911297734594,0.7008463541666666,3.9370594490368,0.5514322916666666,0.8860677083333334,0.1390370865009802,0.7008463541666666,0.5618092676656864,1.4694624561613858
k,209,"In rare moments of lucidity, I saw the mistakes I had made. First of all I had been too impulsive, throwing me into a game too big: only now did I understand in what dangerous situation I had driven out. By attending, albeit not of my will, Pietro Koch, I had risked my reputation, my own life. And then, I had always been alone.",3,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3376924221231044,0.2064585983753204,0.9996335506439208,0.6936848958333334,3.6473029686700706,0.4453125,0.861328125,0.13184288405787745,0.6936848958333334,0.5618420117754559,1.4691688568249026
k,358,"After six months a new face appeared on thousands of advertising billboards. His name was read at the corners of the roads, on the trams, everywhere. Triumphing in the light signs of the cinematographers of Rome, Paris, London, Berlin and New York. After six months the crowd applauded the film and a new diva.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3162507564099247,0.14455477893352509,0.9999192788964137,0.7069498697916666,3.7661301637999713,0.513671875,0.87890625,0.15025283959339067,0.7069498697916666,0.556697030198276,1.466422874899729
k,549,"When I remain alone for a long time, I have been different moods. The first is of happiness, freedom conquered. [...] I seem to be on vacation [...]. I immediately open the window, the colors, the shapes: those two fatty domes of Piazza del Popolo so close, as if they can touch them, so safe and overflowing, so detached from the facts, by the pains of the people who sit or stop under theirs Round shadow and precise as a drawing. Those smooth, low steps, easy to get to such a difficult thing as faith.",9,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.31404496896374473,0.1352271065115928,0.999943205370073,0.7049967447916666,3.9754783042347603,0.5247395833333334,0.8776041666666666,0.1506564987342886,0.7049967447916666,0.5543402460573781,1.4646446730681064
k,535,"With the mother we could not talk about birthdays; His above all. I realize that I give my mother a protagonist role that she is up to her, she was a character. It was called Cecilia and therefore had the day dedicated to the holy protector of music, on 22 November.",2,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.31932036517994017,0.1676019355654716,0.9997166395187378,0.7071126302083334,3.847191735088321,0.474609375,0.8684895833333334,0.1451484792314446,0.7071126302083334,0.5619641509768888,1.4641854839301225
k,25,"I have a nice smile lately, it does not have an acidic taste and does not create bitter taste in the mouth and elsewhere. I'm going to work on the radio. Since I am here I feel more solid, the vehicle manages to hide and I don't force myself to what it makes me uncomfortable. To be more precise ""the package"".",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3109005386020191,0.17605706304311744,0.9995777010917664,0.726318359375,3.4734506904205773,0.4635416666666667,0.8854166666666666,0.15307686719304092,0.726318359375,0.5732414921819591,1.4635551068868264
k,244,"Any school I had to attend it. ""Magistrali,"" ordered my brother. And I ended up on the masterly: for me one study was worth the other, that is, nothing. During the summer in Castiglioncello I had known a distant relative of Mammà, a very fatty widow who told me stories of exotic peoples, of different races; Traveling for the world, in my dreams, was the only acceptable school.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.29844859071258006,0.13874370604753494,0.9998535463673762,0.7307942708333334,3.600326934019298,0.5026041666666666,0.94140625,0.16385642883015983,0.7307942708333334,0.5669378420031735,1.4621585659101162
k,111,"Life has put me in the need to do, rather than thinking. And once I started ""doing"", I had to go on this path: years and years spent going from one job to another, from one plane to another, from one film to another. In these conditions, devoting to the deepening of culture and thought has been almost impossible. They are full of respect and admiration for women who have managed to cultivate thought, and not just action. I have esteem and respect, for example, for Catherine Spaak. Respect for his choices, for his work. The strength of women who fascinate me is also, or above all, the strength of their thoughts.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.2831875198455143,0.1299604922533035,0.9998753032414243,0.7495930989583334,3.6226217353056804,0.501953125,0.9453125,0.17886979441679174,0.7495930989583334,0.5707233045415416,1.4619326175037304
k,246,"But the prospect of joining a person for life, of having to be faithful, obedient, caring, ready for sacrifices in the name of the family, to bring to the world children that one day they could have told me: «Mammà, who made you do it ? "", Kept me away from marriage.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.349551379109385,0.21365757286548615,0.9998257756233216,0.671142578125,3.600326934019298,0.462890625,0.8170572916666666,0.1117921537054187,0.671142578125,0.5593504244195813,1.4611693084381254
k,399,"The turtle had launched a happily successful experiment; To approach, on the occasion of an exhibition called ""13 painters in Rome"", painting, poetry and criticism. Angels were present, concerns, festival, florons, Kounellis, Mambor, Mauri, Rotella, heels and new ones, Perilli, Cy Twombly. In the catalog there were texts by Gillo Dorfles, by Umberto Eco, Cesare Vivaldi and poems by Nanni Balestrini, Alfredo Giuliani, Elio Paglirani, Antonio Porta and Edoardo Sanguineti. So I discovered the ""windows"" of Tano Festa, and the ""Menotaxi"" by Cesare Tacchi. Renato exposed a timbre crowd, who would subsequently abandon for the first experiments with the followers.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.29577092427558055,0.13504358381032938,0.9993879199028016,0.7356770833333334,3.877050733518748,0.4713541666666667,0.919921875,0.16483866618392554,0.7356770833333333,0.5708384171494079,1.4599975103623077
k,148,"People are brought to see in us actors a little different and a little strange, but basically I am a woman like all the others, with all her contradictions, her fears, her solitudes and her pains. A woman with her joy and despair of living. Maybe I'm not simple as I judge myself, but I am certainly simpler than the others can judge me.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3151226110729128,0.182399645447731,0.9997398769191932,0.7212727864583334,3.7073380356353787,0.5006510416666666,0.8736979166666666,0.14472945870901188,0.7212727864583334,0.5765433277493215,1.459591946701118
k,85,"Time passes, it's true, but I'm still creating. I find the same fervor that was in me in the golden years, from 1910 to 1921, when I had the courage, the enthusiasm of remaining long hours, day and night, in the installation theaters or in my Roman study, to do Conjectures on the plot of my films, to write perhaps the subject, to set up the paintings, to personally take care of the filming, to sew the scenes shot, armed with faith, in agreement, but also of scissors And Spilli, because I did the assembly with my hands.",6,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.33790166854076603,0.20030364394187924,0.9999016941073933,0.687255859375,3.542801374132978,0.4993489583333333,0.841796875,0.12107871685479592,0.687255859375,0.5661771425202041,1.4588820795029553
k,257,"The program of my existence was more than ever lovedenaropiacere; But to make it at the high level I had to contain myself, pretend to me backwards and humble, insinuate myself in the successful environments without strengthening in front of the doors of the powerful to enter.",5,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.32591522917267773,0.2077500820159912,0.9998404142825166,0.715087890625,3.8745725224192333,0.5266927083333334,0.8587239583333334,0.1319071367209696,0.715087890625,0.5831807539040303,1.457662780176164
k,18,"I didn't drink enough and I devoured solid foods so how I could think of being able to put back, they are physical laws! [...] Any bulimic in the world must know the right dose of liquids based on what he chooses to swallow and for the most refined even what to drink ... sometimes the water is not enough, better the milk.",4,"en,en_nmt,it","M1,M2,M3,M4,M5,M6,M7,M8","T0,T1",256,12288,0.3033737048457467,0.1557603552937507,0.9997082948684692,0.7322591145833334,3.477945971128065,0.4563802083333333,0.8763020833333334,0.1537324108814678,0.7322591145833334,0.5785267037018655,1.4568144105956837
